id	name	sport	event	sex	birthyear	height	weight	team	noc	games	year	season	city	medal
53007	Danila Sergeyevich "Dan" Izotov	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	M	1992	192	90	Russia	RUS	2008 Summer	2008	Summer	Beijing	Silver
53016	Hiroshi Izumi	Judo	Judo Men's Middleweight	M	1982	173	90	Japan	JPN	2008 Summer	2008	Summer	Beijing	NA
53025	Ja Dong-Min	Taekwondo	Taekwondo Men's Heavyweight	M	1987	190	91	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Gold
53031	Jri Jaanson	Rowing	Rowing Men's Double Sculls	M	1966	192	96	Estonia	EST	2008 Summer	2008	Summer	Beijing	Silver
53049	Muna Jabir Adam Ahmed	Athletics	Athletics Women's 400 metres Hurdles	F	1987	178	59	Sudan	SUD	2008 Summer	2008	Summer	Beijing	NA
53062	Mateusz Roman Jachlewski	Handball	Handball Men's Handball	M	1985	184	88	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
53065	Juan Carlos Jacinto Jimnez	Judo	Judo Men's Half-Lightweight	M	1978	165	68	Dominican Republic	DOM	2008 Summer	2008	Summer	Beijing	NA
53067	Badou Jack	Boxing	Boxing Men's Middleweight	M	1984	nan	75	Gambia	GAM	2008 Summer	2008	Summer	Beijing	NA
53092	Ashley Stephen Jackson	Hockey	Hockey Men's Hockey	M	1988	170	73	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
53094	Bershawn D. Jackson	Athletics	Athletics Men's 400 metres Hurdles	M	1983	173	69	United States	USA	2008 Summer	2008	Summer	Beijing	Bronze
53116	Joanne Amy "Jo" Jackson	Swimming	Swimming Women's 200 metres Freestyle	F	1987	184	76	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
53116	Joanne Amy "Jo" Jackson	Swimming	Swimming Women's 400 metres Freestyle	F	1987	184	76	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Bronze
53116	Joanne Amy "Jo" Jackson	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	F	1987	184	76	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
53117	Joanna Frances "Jo" Jackson (-Atkinson)	Athletics	Athletics Women's 20 kilometres Walk	F	1985	168	54	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
53120	John Jackson	Boxing	Boxing Men's Welterweight	M	1989	183	69	United States Virgin Islands	ISV	2008 Summer	2008	Summer	Beijing	NA
53127	Julius Jackson	Boxing	Boxing Men's Light-Heavyweight	M	1987	188	75	United States Virgin Islands	ISV	2008 Summer	2008	Summer	Beijing	NA
53129	Lauren Elizabeth Jackson	Basketball	Basketball Women's Basketball	F	1981	196	85	Australia	AUS	2008 Summer	2008	Summer	Beijing	Silver
53187	Bruce Jacobs	Hockey	Hockey Men's Hockey	M	1975	173	73	South Africa	RSA	2008 Summer	2008	Summer	Beijing	NA
53228	Sada Molly Jacobson (-Bby)	Fencing	Fencing Women's Sabre, Individual	F	1983	170	70	United States	USA	2008 Summer	2008	Summer	Beijing	Silver
53228	Sada Molly Jacobson (-Bby)	Fencing	Fencing Women's Sabre, Team	F	1983	170	70	United States	USA	2008 Summer	2008	Summer	Beijing	Bronze
53255	Catherine Jacques	Judo	Judo Women's Middleweight	F	1980	177	70	Belgium	BEL	2008 Summer	2008	Summer	Beijing	NA
53259	Viviane Rodrigues Jacques	Handball	Handball Women's Handball	F	1977	170	58	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
53262	Lina Jacques-Sbastien	Athletics	Athletics Women's 4 x 100 metres Relay	F	1985	174	62	France	FRA	2008 Summer	2008	Summer	Beijing	NA
53279	Soraya Iffat Jadu Arriaza	Rowing	Rowing Women's Single Sculls	F	1975	178	70	Chile	CHI	2008 Summer	2008	Summer	Beijing	NA
53299	Goran Jagar	Rowing	Rowing Men's Coxless Pairs	M	1984	192	92	Serbia	SRB	2008 Summer	2008	Summer	Beijing	NA
53318	Jan-Hendrik Jagla	Basketball	Basketball Men's Basketball	M	1981	213	106	Germany	GER	2008 Summer	2008	Summer	Beijing	NA
53321	Matthew Ethan Jago	Judo	Judo Men's Half-Middleweight	M	1987	173	81	South Africa	RSA	2008 Summer	2008	Summer	Beijing	NA
53343	Kai Jahnsson	Shooting	Shooting Men's Air Pistol, 10 metres	M	1965	165	85	Finland	FIN	2008 Summer	2008	Summer	Beijing	NA
53343	Kai Jahnsson	Shooting	Shooting Men's Free Pistol, 50 metres	M	1965	165	85	Finland	FIN	2008 Summer	2008	Summer	Beijing	NA
53368	Jnos Jakab	Table Tennis	Table Tennis Men's Singles	M	1986	179	72	Hungary	HUN	2008 Summer	2008	Summer	Beijing	NA
53373	Zsuzsanna "Zsu" Jakabos	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	F	1989	185	70	Hungary	HUN	2008 Summer	2008	Summer	Beijing	NA
53373	Zsuzsanna "Zsu" Jakabos	Swimming	Swimming Women's 400 metres Individual Medley	F	1989	185	70	Hungary	HUN	2008 Summer	2008	Summer	Beijing	NA
53406	Sverre Andreas Jakobsson	Handball	Handball Men's Handball	M	1977	196	97	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Silver
53426	Jaroslavas Jakto	Boxing	Boxing Men's Super-Heavyweight	M	1981	194	100	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
53427	Sangwan Jaksunin	Athletics	Athletics Women's 4 x 100 metres Relay	F	1985	161	50	Thailand	THA	2008 Summer	2008	Summer	Beijing	NA
53429	Anna Jakubczak-Pawelec	Athletics	Athletics Women's 1,500 metres	F	1973	168	53	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
53442	Kew Raffique Jaliens	Football	Football Men's Football	M	1979	183	68	Netherlands	NED	2008 Summer	2008	Summer	Beijing	NA
53459	Maryam Yusuf Jamal	Athletics	Athletics Women's 1,500 metres	F	1985	170	61	Bahrain	BRN	2008 Summer	2008	Summer	Beijing	NA
53478	Godday James	Athletics	Athletics Men's 400 metres	M	1984	170	72	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	NA
53494	LeBron Raymone James	Basketball	Basketball Men's Basketball	M	1985	203	114	United States	USA	2008 Summer	2008	Summer	Beijing	Gold
53500	Monday James	Football	Football Men's Football	M	1987	180	70	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Silver
53510	Thomas Watkin "Tom" James	Rowing	Rowing Men's Coxless Fours	M	1984	193	93	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Gold
53534	Mark Jamieson	Cycling	Cycling Men's Team Pursuit, 4,000 metres	M	1984	175	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
53536	Sarah Louise Jamieson (-Kerry)	Athletics	Athletics Women's 1,500 metres	F	1975	172	58	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
53547	Andrei Jms	Rowing	Rowing Men's Single Sculls	M	1982	184	90	Estonia	EST	2008 Summer	2008	Summer	Beijing	NA
53562	tpn Janek	Athletics	Athletics Men's Pole Vault	M	1977	188	80	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
53601	Ingus Janevics	Athletics	Athletics Men's 50 kilometres Walk	M	1986	191	70	Latvia	LAT	2008 Summer	2008	Summer	Beijing	NA
53618	Jang Hui-Jin	Swimming	Swimming Women's 50 metres Freestyle	F	1987	171	60	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
53618	Jang Hui-Jin	Swimming	Swimming Women's 100 metres Freestyle	F	1987	171	60	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
53631	Jang Jong-Hyeon	Hockey	Hockey Men's Hockey	M	1984	177	70	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
53632	Jang Kang-Eun	Rowing	Rowing Men's Lightweight Double Sculls	M	1989	178	71	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
53634	Jang Mi-Ran	Weightlifting	Weightlifting Women's Super-Heavyweight	F	1984	170	118	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Gold
53642	Jang Seong-Ho	Judo	Judo Men's Half-Heavyweight	M	1978	190	100	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
53647	Jang Song-Man	Table Tennis	Table Tennis Men's Singles	M	1986	165	65	North Korea	PRK	2008 Summer	2008	Summer	Beijing	NA
53654	Jang Won-Sam	Baseball	Baseball Men's Baseball	M	1983	181	78	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Gold
53667	Bojan Jani	Volleyball	Volleyball Men's Volleyball	M	1982	198	83	Serbia	SRB	2008 Summer	2008	Summer	Beijing	NA
53669	Stjepan Jani	Canoeing	Canoeing Men's Kayak Singles, 500 metres	M	1981	184	86	Croatia	CRO	2008 Summer	2008	Summer	Beijing	NA
53669	Stjepan Jani	Canoeing	Canoeing Men's Kayak Singles, 1,000 metres	M	1981	184	86	Croatia	CRO	2008 Summer	2008	Summer	Beijing	NA
53674	Igor Piotr Janik	Athletics	Athletics Men's Javelin Throw	M	1983	200	99	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
53681	Florian Janistyn	Swimming	Swimming Men's 1,500 metres Freestyle	M	1988	190	77	Austria	AUT	2008 Summer	2008	Summer	Beijing	NA
53681	Florian Janistyn	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	M	1988	190	77	Austria	AUT	2008 Summer	2008	Summer	Beijing	NA
53701	Jelena Jankovi	Tennis	Tennis Women's Singles	F	1985	177	59	Serbia	SRB	2008 Summer	2008	Summer	Beijing	NA
53716	Tom Jank	Athletics	Athletics Men's High Jump	M	1975	191	75	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
53742	Mlaan Janovi	Water Polo	Water Polo Men's Water Polo	M	1984	191	97	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	NA
53743	Nikola Janovi	Water Polo	Water Polo Men's Water Polo	M	1980	191	100	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	NA
53746	Wioletta Magdalena Janowska-Frankiewicz	Athletics	Athletics Women's 3,000 metres Steeplechase	F	1977	177	59	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
53749	Melik Janoyan	Athletics	Athletics Men's Javelin Throw	M	1985	190	85	Armenia	ARM	2008 Summer	2008	Summer	Beijing	NA
53752	Klaudia Anna Jans-Ignacik	Tennis	Tennis Women's Doubles	F	1985	173	64	Poland-1	POL	2008 Summer	2008	Summer	Beijing	NA
53775	Louise Mai Jansen	Swimming	Swimming Women's 200 metres Freestyle	F	1984	175	60	Denmark	DEN	2008 Summer	2008	Summer	Beijing	NA
53775	Louise Mai Jansen	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	F	1984	175	60	Denmark	DEN	2008 Summer	2008	Summer	Beijing	NA
53781	Torsten Johannes Jansen	Handball	Handball Men's Handball	M	1977	185	89	Germany	GER	2008 Summer	2008	Summer	Beijing	NA
53791	Liene Jansone	Basketball	Basketball Women's Basketball	F	1981	190	89	Latvia	LAT	2008 Summer	2008	Summer	Beijing	NA
53848	Vytautas Januaitis	Swimming	Swimming Men's 100 metres Backstroke	M	1982	186	81	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
53848	Vytautas Januaitis	Swimming	Swimming Men's 200 metres Individual Medley	M	1982	186	81	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
53867	Jaqueline Maria "Jaque" Pereira de Carvalho Endres	Volleyball	Volleyball Women's Volleyball	F	1984	186	71	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Gold
53887	Jardel Pizzinato	Handball	Handball Men's Handball	M	1978	192	107	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
53926	Prapawadee Jaroenrattanatarakoon	Weightlifting	Weightlifting Women's Featherweight	F	1984	157	54	Thailand	THA	2008 Summer	2008	Summer	Beijing	Gold
53946	Yacob Jarso Kintra	Athletics	Athletics Men's 3,000 metres Steeplechase	M	1988	160	50	Ethiopia	ETH	2008 Summer	2008	Summer	Beijing	NA
53950	Tero Mikael Jrvenp	Athletics	Athletics Men's Javelin Throw	M	1985	188	95	Finland	FIN	2008 Summer	2008	Summer	Beijing	NA
53983	Simas Jasaitis	Basketball	Basketball Men's Basketball	M	1982	201	87	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
53995	arnas Jasikeviius	Basketball	Basketball Men's Basketball	M	1976	193	92	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
53997	Omar Youssif Jasim Al-Maaliki	Swimming	Swimming Men's 50 metres Freestyle	M	1991	168	64	Bahrain	BRN	2008 Summer	2008	Summer	Beijing	NA
54013	Marek Jaskka	Triathlon	Triathlon Men's Olympic Distance	M	1976	185	75	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54016	Anju Jason	Taekwondo	Taekwondo Men's Welterweight	M	1988	178	80	Marshall Islands	MHL	2008 Summer	2008	Summer	Beijing	NA
54030	Bartomiej Jaszka	Handball	Handball Men's Handball	M	1983	184	82	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54052	Hrachik Javakhyan	Boxing	Boxing Men's Lightweight	M	1984	178	63	Armenia	ARM	2008 Summer	2008	Summer	Beijing	Bronze
54055	Muhammad Javed	Hockey	Hockey Men's Hockey	M	1983	167	58	Pakistan	PAK	2008 Summer	2008	Summer	Beijing	NA
54059	Mark Pinlli Javier	Archery	Archery Men's Individual	M	1982	180	50	Philippines	PHI	2008 Summer	2008	Summer	Beijing	NA
54062	Robertas Javtokas	Basketball	Basketball Men's Basketball	M	1980	211	117	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
54081	Kameradin Susanthika Jayasinghe	Athletics	Athletics Women's 200 metres	F	1976	168	62	Sri Lanka	SRI	2008 Summer	2008	Summer	Beijing	NA
54082	Thilini Sunari Jayasinghe	Badminton	Badminton Women's Singles	F	1985	164	56	Sri Lanka	SRI	2008 Summer	2008	Summer	Beijing	NA
54103	Ange Mercie Jean Baptiste	Judo	Judo Women's Lightweight	F	1985	160	57	Haiti	HAI	2008 Summer	2008	Summer	Beijing	NA
54120	Fabrice Jeannet	Fencing	Fencing Men's epee, Individual	M	1981	193	85	France	FRA	2008 Summer	2008	Summer	Beijing	Silver
54120	Fabrice Jeannet	Fencing	Fencing Men's epee, Team	M	1981	193	85	France	FRA	2008 Summer	2008	Summer	Beijing	Gold
54122	Jrme Jeannet	Fencing	Fencing Men's epee, Individual	M	1977	190	85	France	FRA	2008 Summer	2008	Summer	Beijing	NA
54122	Jrme Jeannet	Fencing	Fencing Men's epee, Team	M	1977	190	85	France	FRA	2008 Summer	2008	Summer	Beijing	Gold
54137	Hamzah Hussein Jebur	Rowing	Rowing Men's Double Sculls	M	1976	184	80	Iraq	IRQ	2008 Summer	2008	Summer	Beijing	NA
54141	Ji Jedlika	Swimming	Swimming Men's 100 metres Breaststroke	M	1987	187	81	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
54141	Ji Jedlika	Swimming	Swimming Men's 200 metres Breaststroke	M	1987	187	81	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
54144	Daniel Jdraszko	Canoeing	Canoeing Men's Canadian Doubles, 500 metres	M	1976	192	92	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54147	Dorota Jdrusiska (Dydo-)	Athletics	Athletics Women's 4 x 100 metres Relay	F	1982	168	55	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54148	Marcin Jdrusiski	Athletics	Athletics Men's 200 metres	M	1982	188	74	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54148	Marcin Jdrusiski	Athletics	Athletics Men's 4 x 100 metres Relay	M	1982	188	74	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54149	Otylia Jdrzejczak	Swimming	Swimming Women's 400 metres Freestyle	F	1984	187	73	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54149	Otylia Jdrzejczak	Swimming	Swimming Women's 100 metres Butterfly	F	1984	187	73	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54149	Otylia Jdrzejczak	Swimming	Swimming Women's 200 metres Butterfly	F	1984	187	73	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54176	Tony David Jeffries (Bryce-)	Boxing	Boxing Men's Light-Heavyweight	M	1985	188	81	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Bronze
54196	Anete Jkabsone-ogota	Basketball	Basketball Women's Basketball	F	1984	176	73	Latvia	LAT	2008 Summer	2008	Summer	Beijing	NA
54201	Tatjana Jelaa (-Mirkovi )	Athletics	Athletics Women's Javelin Throw	F	1991	178	85	Serbia	SRB	2008 Summer	2008	Summer	Beijing	NA
54202	Irene Jelagat	Athletics	Athletics Women's 1,500 metres	F	1989	nan	nan	Kenya	KEN	2008 Summer	2008	Summer	Beijing	NA
54204	Nesria Al-Jelassi	Judo	Judo Women's Lightweight	F	1990	156	56	Tunisia	TUN	2008 Summer	2008	Summer	Beijing	NA
54227	Pamela Jelimo (Chelimo)	Athletics	Athletics Women's 800 metres	F	1990	175	60	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Gold
54237	Micha Jeliski	Rowing	Rowing Men's Quadruple Sculls	M	1980	194	89	Poland	POL	2008 Summer	2008	Summer	Beijing	Gold
54246	Jakub Bogdan Jelonek	Athletics	Athletics Men's 20 kilometres Walk	M	1985	185	67	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54264	Alhaji Jeng	Athletics	Athletics Men's Pole Vault	M	1982	185	73	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
54271	Colin Jenkins	Triathlon	Triathlon Men's Olympic Distance	M	1983	188	75	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
54284	Samuel David "Sam" Jenkins	Football	Football Men's Football	M	1987	178	74	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	NA
54375	Harald Jensen	Shooting	Shooting Men's Skeet	M	1967	190	140	Norway	NOR	2008 Summer	2008	Summer	Beijing	NA
54387	Jesper Haandbk Jensen	Handball	Handball Men's Handball	M	1978	188	88	Denmark	DEN	2008 Summer	2008	Summer	Beijing	NA
54409	Larsen Alan Jensen	Swimming	Swimming Men's 400 metres Freestyle	M	1986	185	88	United States	USA	2008 Summer	2008	Summer	Beijing	Bronze
54409	Larsen Alan Jensen	Swimming	Swimming Men's 1,500 metres Freestyle	M	1986	185	88	United States	USA	2008 Summer	2008	Summer	Beijing	NA
54419	Morten Jensen	Athletics	Athletics Men's Long Jump	M	1983	189	86	Denmark	DEN	2008 Summer	2008	Summer	Beijing	NA
54436	Peter Jensen	Trampolining	Trampolining Men's Individual	M	1980	177	69	Denmark	DEN	2008 Summer	2008	Summer	Beijing	NA
54460	Anne Jensen-van Olst	Equestrianism	Equestrianism Mixed Dressage, Individual	F	1962	184	70	Denmark	DEN	2008 Summer	2008	Summer	Beijing	NA
54460	Anne Jensen-van Olst	Equestrianism	Equestrianism Mixed Dressage, Team	F	1962	184	70	Clearwater	DEN	2008 Summer	2008	Summer	Beijing	Bronze
54486	Jeon Jae-Yeon	Badminton	Badminton Women's Singles	F	1983	169	58	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54495	Jeon Sang-Gyun	Weightlifting	Weightlifting Men's Super-Heavyweight	M	1981	183	158	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54509	Jeong Da-Rae	Swimming	Swimming Women's 200 metres Breaststroke	F	1992	173	64	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54511	Jeong Dae-Hyeon	Baseball	Baseball Men's Baseball	M	1979	185	98	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Gold
54522	Jeong Geun-U	Baseball	Baseball Men's Baseball	M	1983	174	75	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Gold
54524	Jeong Gil-Ok	Fencing	Fencing Women's Foil, Individual	F	1981	168	56	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54533	Jeong Gyeong-Mi	Judo	Judo Women's Half-Heavyweight	F	1985	169	78	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Bronze
54541	Jeong Hyo-Jeong	Fencing	Fencing Women's epee, Individual	F	1984	168	64	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54547	Jeong Jae-Seong	Badminton	Badminton Men's Doubles	M	1983	168	69	South Korea-2	KOR	2008 Summer	2008	Summer	Beijing	NA
54554	Jeong Ji-Hyeon	Wrestling	Wrestling Men's Lightweight, Greco-Roman	M	1983	165	60	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54558	Jeong Jin-Seon	Fencing	Fencing Men's epee, Individual	M	1984	185	83	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54558	Jeong Jin-Seon	Fencing	Fencing Men's epee, Team	M	1984	185	83	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54580	Jeong Seon-Min	Basketball	Basketball Women's Basketball	F	1975	185	79	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54583	Jeong Seong-Ryong	Football	Football Men's Football	M	1985	190	88	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54585	Jeong Seul-Gi	Swimming	Swimming Women's 100 metres Breaststroke	F	1988	175	60	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54585	Jeong Seul-Gi	Swimming	Swimming Women's 200 metres Breaststroke	F	1988	175	60	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54591	Jeong Su-Yeong	Handball	Handball Men's Handball	M	1986	184	78	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54595	Jeong Sun-Ok	Athletics	Athletics Women's Long Jump	F	1983	168	58	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54598	Jeong Ui-Gyeong	Handball	Handball Men's Handball	M	1985	188	80	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54602	Jeong Yeong-Ho	Wrestling	Wrestling Men's Welterweight, Freestyle	M	1982	174	66	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54610	Eunice Jepkorir Kertich	Athletics	Athletics Women's 3,000 metres Steeplechase	F	1982	164	48	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Silver
54611	Janeth Jepkosgei Busienei	Athletics	Athletics Women's 800 metres	F	1984	167	47	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Silver
54619	Kevin Martin Jepsen	Baseball	Baseball Men's Baseball	M	1984	190	97	United States	USA	2008 Summer	2008	Summer	Beijing	Bronze
54623	Tom Jebek	Shooting	Shooting Men's Small-Bore Rifle, Prone, 50 metres	M	1973	183	81	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
54654	Ulunma Jerome	Football	Football Women's Football	F	1988	160	65	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	NA
54656	Vladimir Ricardino Carval Jeronimo	Basketball	Basketball Men's Basketball	M	1979	193	88	Angola	ANG	2008 Summer	2008	Summer	Beijing	NA
54667	Marta Jeschke	Athletics	Athletics Women's 200 metres	F	1986	166	51	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54667	Marta Jeschke	Athletics	Athletics Women's 4 x 100 metres Relay	F	1986	166	51	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
54693	Nivalter Santos de Jesus	Canoeing	Canoeing Men's Canadian Singles, 500 metres	M	1988	173	77	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
54693	Nivalter Santos de Jesus	Canoeing	Canoeing Men's Canadian Singles, 1,000 metres	M	1988	173	77	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
54699	Pascale Jeuland	Cycling	Cycling Women's Points Race	F	1987	162	64	France	FRA	2008 Summer	2008	Summer	Beijing	NA
54701	Olivera Jevti	Athletics	Athletics Women's Marathon	F	1977	174	51	Serbia	SRB	2008 Summer	2008	Summer	Beijing	NA
54720	Jaromr Jeek	Judo	Judo Men's Lightweight	M	1987	180	78	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
54722	Stanislav Jeek	Canoeing	Canoeing Men's Canadian Singles, Slalom	M	1977	185	67	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
54738	Ji Hun-Min	Weightlifting	Weightlifting Men's Featherweight	M	1984	157	62	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54742	Ji Jianhua	Cycling	Cycling Men's Mountainbike, Cross-Country	M	1982	174	65	China	CHN	2008 Summer	2008	Summer	Beijing	NA
54753	Ji Wei	Athletics	Athletics Men's 110 metres Hurdles	M	1984	191	85	China	CHN	2008 Summer	2008	Summer	Beijing	NA
54759	Ji Yoo-Jin	Rowing	Rowing Women's Lightweight Double Sculls	F	1988	170	60	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
54763	Jia Delong	Baseball	Baseball Men's Baseball	M	1985	183	86	China	CHN	2008 Summer	2008	Summer	Beijing	NA
54767	Jia Yubing	Baseball	Baseball Men's Baseball	M	1983	189	90	China	CHN	2008 Summer	2008	Summer	Beijing	NA
54770	Jia Zhanbo	Shooting	Shooting Men's Small-Bore Rifle, Three Positions, 50 metres	M	1974	176	81	China	CHN	2008 Summer	2008	Summer	Beijing	NA
54770	Jia Zhanbo	Shooting	Shooting Men's Small-Bore Rifle, Prone, 50 metres	M	1974	176	81	China	CHN	2008 Summer	2008	Summer	Beijing	NA
54777	Jiang Fudong	Volleyball	Volleyball Men's Volleyball	M	1983	197	85	China	CHN	2008 Summer	2008	Summer	Beijing	NA
54781	Jiang Huachen	Wrestling	Wrestling Men's Heavyweight, Greco-Roman	M	1982	189	96	China	CHN	2008 Summer	2008	Summer	Beijing	NA
