id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal	BMI
86477	Tapio Kalevi Nirkko	M	1985	194	96	Finland	FIN	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed One Person Dinghy	NA	25.507492826017643
86493	Shogo Nishida	M	1983	172	65	Japan	JPN	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Individual	NA	21.971335857220122
86504	Shusaku Nishikawa	M	1986	182	81	Japan	JPN	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	24.453568409612366
86506	Kei Nishikori	M	1990	178	74	Japan	JPN	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Singles	NA	23.355636914530994
86516	Tsuyoshi Nishioka	M	1984	182	80	Japan	JPN	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	NA	24.151672503320857
86524	Rei Nishiyama	F	1984	167	62	Japan	JPN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Gold	22.230987127541322
86526	Nedim Nii	M	1984	198	84	Bosnia and Herzegovina	BIH	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Butterfly	NA	21.426385062748697
86548	Steliana Nistor	F	1990	149	43	Romania	ROU	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Individual All-Around	NA	19.368496914553397
86548	Steliana Nistor	F	1990	149	43	Romania	ROU	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Bronze	19.368496914553397
86548	Steliana Nistor	F	1990	149	43	Romania	ROU	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Floor Exercise	NA	19.368496914553397
86548	Steliana Nistor	F	1990	149	43	Romania	ROU	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Uneven Bars	NA	19.368496914553397
86548	Steliana Nistor	F	1990	149	43	Romania	ROU	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Balance Beam	NA	19.368496914553397
86578	Kiyomi Niwata	F	1971	166	53	Japan	JPN	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Women's Olympic Distance	NA	19.233560749020178
86580	Jayson Truett Edward Nix	M	1983	180	89	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze	27.469135802469136
86591	Jackson Niyomugabo	M	1988	180	71	Rwanda	RWA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	21.91358024691358
86593	Francine Niyonizigiye	F	1989	155	36	Burundi	BDI	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 5,000 metres	NA	14.984391259105099
86600	Denis Gennadyevich Nizhegorodov	M	1980	174	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 50 kilometres Walk	Bronze	20.808561236623067
86622	Nicolas Alexis Julio N'Koulou N'Doubena	M	1990	181	79	Cameroon	CMR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	24.114038033027075
86633	Emanuel Thabiso Nketu	M	1980	nan	54	Lesotho	LES	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Bantamweight	NA	
86641	Jean-Jacques Nkouloukidi	M	1982	172	56	Italy	ITA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 20 kilometres Walk	NA	18.929150892374256
86648	Perpetua Ijeoma Nkwocha	F	1976	180	60	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	NA	18.51851851851852
86650	Ogonna Nneka Nnamani	F	1983	185	80	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Silver	23.37472607742878
86676	Kimberley "Kim" Noakes	F	1983	170	57	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	NA	19.723183391003463
86702	Antonio Nocerino	M	1985	175	75	Italy	ITA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	24.489795918367346
86703	Zofia Noceti-Klepacka	F	1986	170	59	Poland	POL	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Windsurfer	NA	20.41522491349481
86704	Anderson Nocetti	M	1974	189	90	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Single Sculls	NA	25.195263290501384
86705	Melanie Nocher	F	1988	179	67	Ireland	IRL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Freestyle	NA	20.910708155176177
86705	Melanie Nocher	F	1988	179	67	Ireland	IRL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Backstroke	NA	20.910708155176177
86706	Andrs Marcelo Nocioni Roux	M	1980	201	102	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Bronze	25.24689982921215
86733	Mlanie Marie Anna Nol-Bardis	F	1986	160	48	France	FRA	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Flyweight	NA	18.75
86738	Artur Noga	M	1988	196	82	Poland	POL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	NA	21.34527280299875
86755	Dbora Patrcia Teixeira Artur Candeias Nogueira	F	1986	165	58	Portugal	POR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Individual	NA	21.303948576675847
86807	Mariany Mayumi Nonaka	F	1988	164	57	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Singles	NA	21.19274241522903
86821	Chanpeng Nontasin	F	1985	165	58	Thailand	THA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Road Race, Individual	NA	21.303948576675847
86825	Daniel Noonan	M	1980	187	90	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	NA	25.73708141496754
86840	Erick Zenn Norales Casildo	M	1985	180	81	Honduras	HON	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	25.0
86851	Elie Norbert	M	1984	162	60	Madagascar	MAD	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Extra-Lightweight	NA	22.86236854138089
86868	Siri Kristine Nordby	F	1978	166	62	Norway	NOR	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	NA	22.49963710262738
86873	Elina Elisabeth "Lisa" Nordn	F	1985	176	60	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Women's Olympic Distance	NA	19.369834710743802
86875	Sara Maria Evelina Nordenstam	F	1983	169	70	Norway	NOR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Breaststroke	Bronze	24.5089457652043
86875	Sara Maria Evelina Nordenstam	F	1983	169	70	Norway	NOR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Individual Medley	NA	24.5089457652043
86875	Sara Maria Evelina Nordenstam	F	1983	169	70	Norway	NOR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 400 metres Individual Medley	NA	24.5089457652043
86883	Lars Petter Nordhaug	M	1984	176	65	Norway	NOR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	NA	20.983987603305785
86927	Helen Pamela Norfolk	F	1982	170	60	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	NA	20.761245674740486
86927	Helen Pamela Norfolk	F	1982	170	60	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Individual Medley	NA	20.761245674740486
86927	Helen Pamela Norfolk	F	1982	170	60	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 400 metres Individual Medley	NA	20.761245674740486
86935	Javier Noriega Sanz	M	1980	181	71	Spain	ESP	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	21.672110130948383
86944	Ann Katrin Maria Norling	F	1979	167	61	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	NA	21.872422819032593
86944	Ann Katrin Maria Norling	F	1979	167	61	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	NA	21.872422819032593
86962	Oleg Normatov	M	1982	190	85	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	NA	23.545706371191134
86967	Afshin Norouzi	M	1985	179	80	Iran	IRI	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Men's Singles	NA	24.9680097375238
86998	Jade Bronson North	M	1982	180	78	Australia	AUS	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	24.074074074074076
87002	Zara Georgia Northover	F	1984	165	90	Jamaica	JAM	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Shot Put	NA	33.05785123966942
87033	Kazeem Nosiru	M	1975	165	70	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Men's Team	NA	25.711662075298438
87043	Yevgeny Anatolyevich Nosov	M	1983	203	96	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	NA	23.295881967531365
87047	Heiko Nossek	M	1982	188	99	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA	28.0104119511091
87051	Anthony Bennett Nossiter	M	1973	185	100	Australia	AUS	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed One Person Dinghy	NA	29.218407596785976
87070	Andrea Michelle Nott	F	1982	175	59	United States	USA	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA	19.26530612244898
87070	Andrea Michelle Nott	F	1982	175	59	United States	USA	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA	19.26530612244898
87084	Mlonin Noumonvi	M	1983	187	84	France	FRA	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Light-Heavyweight, Greco-Roman	NA	24.021275987303042
87126	Yuliya Sergeyevna Novakovich	F	1989	165	74	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Heavyweight	NA	27.180899908172638
87140	Marina Mikhaylovna Novik	F	1984	168	60	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Javelin Throw	NA	21.258503401360546
87141	Aleksandr Anatolyevich Novikov	M	1986	190	97	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	NA	26.869806094182827
87143	Daniel Novikov	M	1989	190	92	Estonia	EST	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Sprint	NA	25.484764542936286
87157	Anastasiya Aleksandrovna Novikova	F	1982	150	53	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Featherweight	Bronze	23.555555555555557
87165	Felipe Novoa Cianelli	M	1984	173	66	Chile	CHI	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Lightweight	NA	22.052190183434128
87174	Nikolai Novosjolov	M	1980	191	93	Estonia	EST	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Individual	NA	25.492722238973712
87187	Roman Novotn	M	1986	180	73	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Long Jump	NA	22.530864197530864
87189	Iryna Oleksandrivna Novozhylova	F	1986	175	90	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Hammer Throw	NA	29.387755102040813
87192	Karel Novy	M	1980	197	82	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	NA	21.12911953412868
87206	Marcin Andrzej Nowak	M	1977	174	71	Poland	POL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 100 metres Relay	NA	23.450918219051395
87237	Dirk Werner Nowitzki	M	1978	214	115	Germany	GER	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	NA	25.111363437854834
87247	Haidar Nozad	M	1983	186	95	Iraq	IRQ	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Double Sculls	NA	27.459821944733495
87248	Ramaz Nozadze	M	1984	184	96	Georgia	GEO	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Greco-Roman	NA	28.355387523629492
87255	Jesper Nddesbo	M	1981	199	100	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	NA	25.2518875785965
87263	Tonje Nstvold	F	1985	178	nan	Norway	NOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Gold	
87266	Joachim Nshimirimana	M	1973	168	53	Burundi	BDI	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	18.778344671201815
87275	Joo Baptista N'Tyamba	M	1968	178	60	Angola	ANG	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	18.93700290367378
87289	Georgios Ntoskas	M	1985	186	99	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA	28.616024973985432
87317	Reinder Aart Nummerdor	M	1977	194	88	Netherlands-1	NED	2008 Summer	2008	Summer	Beijing	Beach Volleyball	Beach Volleyball Men's Beach Volleyball	NA	23.381868423849507
87323	Dbora Fernanda da Silva Nunes	F	1983	175	57	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	NA	18.612244897959183
87327	Miguel Silveira Viana Marques Nunes	M	1977	180	72	Portugal	POR	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Dinghy	NA	22.22222222222222
87330	Argenis Casimiro Nez	M	1982	175	82	Dominican Republic	DOM	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Middleweight	NA	26.775510204081634
87333	Evelyn Rosmeri Nez Fuentes	F	1971	161	56	Guatemala	GUA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 20 kilometres Walk	NA	21.60410477990818
87338	Javier Nez Molano	M	1983	184	77	Spain	ESP	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Butterfly	NA	22.743383742911153
87338	Javier Nez Molano	M	1983	184	77	Spain	ESP	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 400 metres Individual Medley	NA	22.743383742911153
87342	Mario Nez Garca	M	1980	174	83	Spain	ESP	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Skeet	NA	27.414453692693883
87345	Ramn Fernando Nez Reyes	M	1986	170	71	Honduras	HON	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	24.567474048442904
87350	Yasser Omar Nez Mungua	M	1984	170	68	Nicaragua	NCA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	23.52941176470588
87367	Kelbet Nurgazina	F	1986	160	48	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Extra-Lightweight	NA	18.75
87380	Liya Asylbekovna Nurkina	F	1985	171	67	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA	22.91303307000445
87382	Kaysar Yelyubayevich Nurmaganbetov	M	1977	185	78	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, 500 metres	NA	22.790357925493062
87385	Tiidrek Nurme	M	1986	184	70	Estonia	EST	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 1,500 metres	NA	20.6758034026465
87395	Guvanch Nurmuhammedov	M	1977	165	70	Turkmenistan	TKM	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Lightweight	NA	25.711662075298438
87400	Selim Nurudeen	M	1983	190	77	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	NA	21.329639889196674
87403	Magomed Nurutdinov	M	1981	176	69	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Welterweight	NA	22.275309917355372
87427	Stacey Annette Nuveman (-Deniz)	F	1978	183	109	United States	USA	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Silver	32.54800083609543
87438	Sorina Nwachukwu	F	1988	175	64	Germany	GER	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	NA	20.897959183673468
87443	Precious Oluoma Nwoke Bichiri	F	1987	nan	65	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	NA	
87476	Veronica Nyaruai Wanjiru	F	1990	165	43	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 3,000 metres Steeplechase	NA	15.794306703397613
87477	Cuthbert Nyasango	M	1983	163	56	Zimbabwe	ZIM	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 10,000 metres	NA	21.077195227520797
87485	Katja Johanna Alice Nyberg	F	1980	182	76	Norway	NOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Gold	22.944088878154812
87490	Anders Daniel Nyblom	M	1982	159	55	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Featherweight, Greco-Roman	NA	21.755468533681423
87511	Anders Nyholm-Pedersen	M	1982	184	80	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's One Person Dinghy	NA	23.629489603024574
87516	piphanie Nyirabaram	F	1982	160	53	Rwanda	RWA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Marathon	NA	20.703125
87519	Charlton Nyirenda	M	1989	175	75	Malawi	MAW	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	24.489795918367346
87550	Trond Nymark	M	1977	180	66	Norway	NOR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 50 kilometres Walk	NA	20.37037037037037
87551	Lacey Pearl Nymeyer (-John)	F	1986	175	66	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Freestyle	NA	21.551020408163264
87551	Lacey Pearl Nymeyer (-John)	F	1986	175	66	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Silver	21.551020408163264
87553	Young Talkmore Nyongani	M	1984	178	75	Zimbabwe	ZIM	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 400 metres	NA	23.671253629592226
87563	Sven Nys	M	1976	181	71	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Mountainbike, Cross-Country	NA	21.672110130948383
87565	Stefan Ernst Nystrand	M	1982	193	85	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	22.819404547773097
87565	Stefan Ernst Nystrand	M	1982	193	85	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Freestyle	NA	22.819404547773097
87565	Stefan Ernst Nystrand	M	1982	193	85	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	NA	22.819404547773097
87576	Carolin Nytra (-Dietrich)	F	1985	175	61	Germany	GER	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 100 metres Hurdles	NA	19.918367346938776
87589	Teresa Nzola Meso Ba	F	1984	170	53	France	FRA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Triple Jump	NA	18.33910034602076
87596	O Eun-Seok	M	1983	181	76	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Individual	NA	23.198315069747565
87607	O Jong-Ae	F	1984	153	60	North Korea	PRK	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Lightweight	Bronze	25.63116749967961
87611	O Sang-Eun	M	1977	186	72	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Men's Singles	NA	20.811654526534863
87611	O Sang-Eun	M	1977	186	72	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Men's Team	Bronze	20.811654526534863
87615	O Seung-Hwan	M	1982	178	92	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Gold	29.036737785633125
87642	Kristy Oatley-Nist	F	1978	170	56	Australia	AUS	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Individual	NA	19.377162629757784
87642	Kristy Oatley-Nist	F	1978	170	56	Quando Quando	AUS	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Team	NA	19.377162629757784
87709	Irina Aleksandrovna Obedina	F	1985	173	58	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 400 metres Hurdles	NA	19.37919743392696
87718	Maksim Vladimirovich Oberemko	M	1978	186	73	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Windsurfer	NA	21.10070528384784
87732	Christina Obergfll	F	1982	175	79	Germany	GER	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Javelin Throw	Bronze	25.795918367346935
87759	Swann Gabrielle Oberson	F	1986	183	67	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 10 kilometres Open Water	NA	20.006569321269673
87768	Fabricio Ral Jess Oberto	M	1973	208	115	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Bronze	26.580991124260358
87781	Amarachi Favour Obiajunwa	F	1990	170	70	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Heavyweight, Freestyle	NA	24.22145328719723
87787	Francis Obiorah Obikwelu	M	1979	195	79	Portugal	POR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 100 metres	NA	20.775805391190005
87789	Victor Nsofor Obinna	M	1987	180	79	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Silver	24.382716049382715
87797	Helmut Oblinger	M	1973	180	70	Austria	AUT	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, Slalom	NA	21.604938271604937
87798	Violetta Oblinger-Peters	F	1978	170	54	Austria	AUT	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Singles, Slalom	Bronze	18.685121107266436
87811	Iva Obradovi	F	1984	187	76	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Single Sculls	NA	21.733535417083704
87821	Darlenis Obregn Mulato	F	1986	168	58	Colombia	COL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 200 metres	NA	20.549886621315192
87831	Christian Obrist	M	1981	183	65	Italy	ITA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 1,500 metres	NA	19.409358296754156
87844	Tzipora Obziler	F	1973	172	58	Israel	ISR	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Singles	NA	19.605191995673337
87844	Tzipora Obziler	F	1973	172	58	Israel	ISR	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	NA	19.605191995673337
87851	Alexander James "Alex" O'Connell	M	1988	190	88	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Individual	NA	24.37673130193906
